authorships,doi,publication_year,type,is_oa,source_display_name,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version
,https://doi.org/10.6084/m9.figshare.31976303.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976303.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976804,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976804,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31975838,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31975838,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976327,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976327,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976810,2026,dataset,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976810,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976309.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976309.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8411249,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8411249,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8411108,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8411108,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976801.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976801.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976104.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976104.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976104,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976104,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976807,2026,dataset,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976807,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976051,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976051,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976474,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976474,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8411108.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8411108.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976413.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976413.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8411657.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8411657.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8411428.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8411428.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976321,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976321,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976066.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976066.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8411459.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8411459.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976804.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976804.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31975838.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31975838.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976723.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976723.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976294.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976294.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8411272.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8411272.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976720,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976720,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976720.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976720.v1,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.18832255,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18832255,NA,cc-by,NA
,https://doi.org/10.1055/a-2798-1937,2026,article,FALSE,Diabetologie und Stoffwechsel,https://openalex.org/S26605106,1861-9002,https://openalex.org/P4310321135,Thieme Medical Publishers (Germany),https://doi.org/10.1055/a-2798-1937,NA,NA,publishedVersion
,https://doi.org/10.1093/femsml/uqag014,2026,article,TRUE,microLife,https://openalex.org/S4210213927,2633-6693,https://openalex.org/P4310311648,Oxford University Press,https://doi.org/10.1093/femsml/uqag014,NA,cc-by,publishedVersion
,https://doi.org/10.5281/zenodo.18832254,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18832254,NA,cc-by,NA
,https://doi.org/10.1039/d6dt00379f,2026,article,TRUE,Dalton Transactions,https://openalex.org/S166159787,1477-9226,https://openalex.org/P4310320556,Royal Society of Chemistry,https://doi.org/10.1039/d6dt00379f,https://pubs.rsc.org/en/content/articlepdf/2026/dt/d6dt00379f,cc-by,publishedVersion
,https://doi.org/10.1039/d6mh00367b,2026,article,TRUE,Materials Horizons,https://openalex.org/S2764386229,2051-6347,https://openalex.org/P4310320556,Royal Society of Chemistry,https://doi.org/10.1039/d6mh00367b,https://pubs.rsc.org/en/content/articlepdf/2026/mh/d6mh00367b,cc-by-nc,publishedVersion
,https://doi.org/10.1183/23120541.lsc-2026.ps207,2026,article,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1183/23120541.lsc-2026.ps207,NA,NA,publishedVersion
,https://doi.org/10.29363/nanoge.matsusspring.2026.274,2025,article,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.29363/nanoge.matsusspring.2026.274,NA,NA,publishedVersion
,https://doi.org/10.1017/gmh.2026.10203,2026,article,TRUE,Cambridge Prisms Global Mental Health,https://openalex.org/S4210238114,2054-4251,https://openalex.org/P4310311721,Cambridge University Press,https://doi.org/10.1017/gmh.2026.10203,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/1CCE8CC96043D98DF58C5CEAE68A86A5/S2054425126102039a.pdf/div-class-title-experiences-of-service-users-receiving-peer-support-in-mental-health-services-qualitative-findings-from-the-international-upsides-trial-div.pdf,cc-by-nc-nd,publishedVersion
,https://doi.org/10.1016/j.bas.2026.106060,2026,article,TRUE,Brain and Spine,https://openalex.org/S4210215356,2772-5294,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.bas.2026.106060,NA,cc-by-nc-nd,publishedVersion
,https://doi.org/10.5281/zenodo.18979049,2026,article,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18979049,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.18979048,2026,article,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18979048,NA,cc-by,NA
,https://doi.org/10.2139/ssrn.6588338,2026,preprint,TRUE,SSRN Electronic Journal,https://openalex.org/S4210172589,1556-5068,https://openalex.org/I1318003438,RELX Group (Netherlands),https://doi.org/10.2139/ssrn.6588338,NA,NA,acceptedVersion
,https://doi.org/10.1039/d6qi00253f,2026,article,TRUE,Inorganic Chemistry Frontiers,https://openalex.org/S2764402489,2052-1545,https://openalex.org/P4310320556,Royal Society of Chemistry,https://doi.org/10.1039/d6qi00253f,https://pubs.rsc.org/en/content/articlepdf/2026/qi/d6qi00253f,cc-by,publishedVersion
,https://doi.org/10.1039/d6ta00336b,2026,article,TRUE,Journal of Materials Chemistry A,https://openalex.org/S2764437742,2050-7488,https://openalex.org/P4310320556,Royal Society of Chemistry,https://doi.org/10.1039/d6ta00336b,https://pubs.rsc.org/en/content/articlepdf/2026/ta/d6ta00336b,cc-by,publishedVersion
,https://doi.org/10.1016/j.joca.2026.01.035,2026,article,FALSE,Osteoarthritis and Cartilage,https://openalex.org/S13054843,1063-4584,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.joca.2026.01.035,NA,NA,publishedVersion
,https://doi.org/10.1016/j.joca.2026.01.511,2026,article,FALSE,Osteoarthritis and Cartilage,https://openalex.org/S13054843,1063-4584,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.joca.2026.01.511,NA,NA,publishedVersion
,https://doi.org/10.1055/s-0046-1817703,2026,article,FALSE,RöFo - Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden Verfahren,https://openalex.org/S4210212309,1438-9010,https://openalex.org/P4310320000,Thieme Medical Publishers (Germany),https://doi.org/10.1055/s-0046-1817703,NA,NA,publishedVersion
,https://doi.org/10.1109/jbhi.2026.3687103,2026,article,TRUE,IEEE Journal of Biomedical and Health Informatics,https://openalex.org/S2495854775,2168-2194,https://openalex.org/P4310319808,Institute of Electrical and Electronics Engineers,https://doi.org/10.1109/jbhi.2026.3687103,NA,cc-by,publishedVersion
,https://doi.org/10.5281/zenodo.19729212,2026,book-chapter,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19729212,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.19729543,2026,book-chapter,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19729543,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.19726950,2026,book-chapter,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19726950,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.19727763,2026,book-chapter,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19727763,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.19729213,2026,book-chapter,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19729213,NA,cc-by,NA
,https://doi.org/10.1136/bmjopen-2025-114769,2026,article,TRUE,BMJ Open,https://openalex.org/S79054089,2044-6055,https://openalex.org/P4310319945,BMJ,https://doi.org/10.1136/bmjopen-2025-114769,NA,cc-by-nc,publishedVersion
,https://doi.org/10.5281/zenodo.19727764,2026,book-chapter,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19727764,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.19729544,2026,book-chapter,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19729544,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.19726951,2026,book-chapter,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19726951,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.19731241,2026,book-chapter,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19731241,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.19731240,2026,book-chapter,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19731240,NA,cc-by,NA
,NA,2026,article,TRUE,The Scientific Issues of Ternopil Volodymyr Hnatiuk National Pedagogical University Series pedagogy,https://openalex.org/S4210228265,2311-6382,https://openalex.org/P4310322067,Ternopil Volodymyr Hnatiuk National Pedagogical University,https://es-journal.in.ua/article/view/358177,NA,cc-by,submittedVersion
,https://doi.org/10.5281/zenodo.19755199,2026,book-chapter,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19755199,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.19755200,2026,book-chapter,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19755200,NA,cc-by,NA
,https://doi.org/10.2139/ssrn.6656798,2026,preprint,TRUE,SSRN Electronic Journal,https://openalex.org/S4210172589,1556-5068,https://openalex.org/I1318003438,RELX Group (Netherlands),https://doi.org/10.2139/ssrn.6656798,NA,NA,acceptedVersion
,https://doi.org/10.1007/978-3-032-23607-4_17,2026,book-chapter,FALSE,Lecture notes in computer science,https://openalex.org/S106296714,0302-9743,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/978-3-032-23607-4_17,NA,NA,publishedVersion
,https://doi.org/10.1136/bmjopen-2025-108674,2026,article,TRUE,BMJ Open,https://openalex.org/S79054089,2044-6055,https://openalex.org/P4310319945,BMJ,https://doi.org/10.1136/bmjopen-2025-108674,NA,cc-by,publishedVersion
,https://doi.org/10.5061/dryad.6m905qgd4,2026,dataset,TRUE,DRYAD,https://openalex.org/S7407051161,NA,NA,NA,https://doi.org/10.5061/dryad.6m905qgd4,NA,public-domain,NA
,https://doi.org/10.1026/0012-1924/a000366,2026,article,TRUE,Diagnostica,https://openalex.org/S191847413,0012-1924,https://openalex.org/P4310319871,Hogrefe Verlag,https://doi.org/10.1026/0012-1924/a000366,NA,cc-by,publishedVersion
,https://doi.org/10.1109/jqe.2026.3690062,2026,article,FALSE,IEEE Journal of Quantum Electronics,https://openalex.org/S80223966,0018-9197,https://openalex.org/P4310322178,Institute of Electrical and Electronics Engineers,https://doi.org/10.1109/jqe.2026.3690062,NA,NA,publishedVersion
,https://doi.org/10.1109/trpms.2026.3690503,2026,article,FALSE,IEEE Transactions on Radiation and Plasma Medical Sciences,https://openalex.org/S4210231342,2469-7303,https://openalex.org/P4310319808,Institute of Electrical and Electronics Engineers,https://doi.org/10.1109/trpms.2026.3690503,NA,NA,publishedVersion
,https://doi.org/10.1039/d6sc01402j,2026,article,TRUE,Chemical Science,https://openalex.org/S184645833,2041-6520,https://openalex.org/P4310320556,Royal Society of Chemistry,https://doi.org/10.1039/d6sc01402j,https://pubs.rsc.org/en/content/articlepdf/2026/sc/d6sc01402j,cc-by,publishedVersion
,https://doi.org/10.1016/j.bas.2026.106073,2026,article,TRUE,Brain and Spine,https://openalex.org/S4210215356,2772-5294,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.bas.2026.106073,NA,cc-by,publishedVersion
